Unnamed: 0,id,number,name,japanese_name,type1,type2,joined,favorite,classification,weight_kg,weight_lbs,height_m,height_ft,md_ability,md_evolution_chain,md_body_size,md_friend_area,md_get_rate,md_location,rg_browser_no,rg_location,rg_pkmn_assist,rg_type_group,rg_field_ability,tz_get_rate,tz_location,evo1,evo1how,evo2,evo2how,evo3,md_base_exp,md_base_stats,md_gummies,md_levelup_stats,md_recruit_min_level,md_location_big,md_quotes
10,id_11,#011,Metapod,Transelトランセル,bug,,False,False,Cocoon Pokémon,9.9 kg,21.8 lbs,0.7 m,2'04,Shed Skin,010 --> Lv. 7 --> 011 --> Lv. 10 --> 012,*,Mist-Rise Forest,-19 %,Joyous Tower 7F-8F,R---,Metapod is not in Pokémon Ranger,-,-,-,Normal,SOL Laboratory 2 Secret Storage 8 Endless Level 4 Mr. Who's Den,Caterpie,Lv. 7,Metapod,Lv. 10,Butterfree,27,15/15/15/15,Green (7),"[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 15, 15, 15, 15, 15, 0], [10, 20, 19, 18, 18, 18, 10500], [20, 25, 24, 22, 21, 21, 35300], [30, 30, 29, 25, 24, 25, 133000], [40, 35, 34, 28, 28, 28, 233000], [50, 40, 39, 32, 31, 31, 333000], [60, 45, 44, 35, 35, 34, 433000], [70, 55, 45, 35, 44, 34, 713000], [80, 65, 54, 35, 45, 34, 1113000], [90, 75, 55, 35, 55, 34, 1513000], [100, 85, 65, 35, 65, 34, 1913000]]",[L90/L50],"Evolves From: Caterpie at L 7---Recruit at:   L 1 in Joyous Tower (Floors  7- 8)---This Pokemon is only fought in Lv1 Dungeons.  Because of the low---Recruit Rate, it is highly recommended that you earn this Pokemon---through evolution.---","Normal:   Now is the time to endure.---50% HP:   Oh, no... My health is down to half...---25% HP:   I can't keep going... I don't know if I can metamorphose...---Lvl Up:   Oh! I leveled up!---"
11,id_12,#012,Butterfree,Butterfreeバタフリー,bug,flying,False,False,Butterfly Pokémon,32.0 kg,70.5 lbs,1.1 m,3'07,Compound Eyes,010 --> Lv. 7 --> 011 --> Lv. 10 --> 012,*,Mist-Rise Forest,-,Evolve Metapod,R---,Butterfree is not in Pokémon Ranger,-,-,-,Rare,Secret Storage 1 Mr. Who's Den,Caterpie,Lv. 7,Metapod,Lv. 10,Butterfree,96,22/13/23/14,"Green (9), Sky (11)","[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 47, 22, 13, 23, 14, 0], [10, 60, 27, 16, 27, 17, 5000], [20, 70, 32, 20, 32, 20, 50000], [30, 80, 37, 23, 37, 24, 150000], [40, 90, 45, 28, 42, 27, 330000], [50, 100, 55, 38, 45, 30, 530000], [60, 105, 64, 47, 49, 33, 730000], [70, 115, 65, 47, 58, 33, 1010000], [80, 125, 74, 47, 59, 33, 1310000], [90, 135, 75, 47, 69, 33, 1610000], [100, 145, 85, 47, 79, 33, 1910000]]",[-/-],Evolves From: Metapod at L10---,"Normal:   I'll protect you with the wicked toxins in my wings.---50% HP:   Oh, no... My health has dropped to half...---25% HP:   I've about had it... It hurts to even fly...---Lvl Up:   I leveled up! I'm in peak form! Let me show you!---"
12,id_13,#013,Weedle,Beedleビードル,bug,poison,False,False,Hairy Pokémon,3.2 kg,7.1 lbs,0.3 m,1'00,Shield Dust,013 --> Lv. 7 --> 014 --> Lv. 10 --> 015,*,Mist-Rise Forest,11.4 %,"Silent Chasm 1F-6F, Mt. Thunder 1F-4F, Joyous Tower 28F-34F, Oddity Cave B1-B4",R---,Weedle is not in Pokémon Ranger,-,-,-,Normal,Secret Storage 9 Secret Storage 17 Endless Level 15 Mr. Who's Den,Weedle,Lv. 7,Kakuna,Lv. 10,Beedrill,18,9/4/11/6,"Green (9), Pink (10)","[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 27, 9, 4, 11, 6, 0], [10, 32, 13, 7, 14, 9, 9500], [20, 37, 18, 11, 17, 12, 42500], [30, 42, 23, 14, 20, 16, 88700], [40, 48, 28, 17, 24, 19, 176700], [50, 68, 33, 21, 27, 22, 364600], [60, 87, 38, 24, 31, 25, 964600], [70, 97, 39, 24, 40, 25, 1564600], [80, 107, 48, 24, 41, 25, 2164600], [90, 117, 49, 24, 51, 25, 2764600], [100, 127, 59, 24, 61, 25, 3364600]]",[L 1/L 1],Recruit at:   L 8 in Silent Chasm (Floors  1- 6)---L 8 in Mt. Thunder (Floors  1- 4)---L 8 in Joyous Tower (Floors 28-34)---,Normal:   My horn's poisonous.---50% HP:   My HP is down by half...---25% HP:   I'm ready to collapse...---Lvl Up:   I leveled! Yay!---
13,id_14,#014,Kakuna,Cocoonコクーン,bug,poison,False,False,Cocoon Pokémon,10.0 kg,22.0 lbs,0.6 m,2'00,Shed Skin,013 --> Lv. 7 --> 014 --> Lv. 10 --> 015,*,Mist-Rise Forest,-19 %,Joyous Tower 9F-13F,R---,Kakuna is not in Pokémon Ranger,-,-,-,Normal,Secret Storage 5 Secret Storage 15 Endless Level 14 Mr. Who's Den,Weedle,Lv. 7,Kakuna,Lv. 10,Beedrill,50,11/12/13/12,"Green (9), Pink (10)","[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 36, 11, 12, 13, 12, 0], [10, 41, 15, 15, 16, 15, 9500], [20, 46, 20, 19, 19, 18, 42500], [30, 51, 25, 22, 22, 22, 88700], [40, 57, 30, 25, 26, 25, 176700], [50, 77, 35, 29, 29, 28, 364600], [60, 96, 40, 32, 33, 31, 764600], [70, 106, 41, 32, 42, 31, 1164600], [80, 116, 50, 32, 43, 31, 1564600], [90, 126, 51, 32, 53, 31, 1964600], [100, 136, 61, 32, 63, 31, 2364600]]",[L90/L50],"Evolves From: Weedle at L 7---Recruit at:   L 9 in Joyous Tower (Floors  9-13)---This Pokemon is only fought in Lv1 Dungeons.  Because of the low---Recruit Rate, it is highly recommended that you earn this Pokemon---through evolution.---",Normal:   I'll use Harden and ride it out.---50% HP:   I have only half my HP left.---25% HP:   I have almost no HP left...---Lvl Up:   Oh! I guess I leveled up!---
14,id_15,#015,Beedrill,Spearスピアー,bug,poison,False,False,Poison Bee Pokémon,29.5 kg,65.0 lbs,1.0 m,3'03,Swarm,013 --> Lv. 7 --> 014 --> Lv. 10 --> 015,*,Mist-Rise Forest,-,Evolve Kakuna,R-025,Lila Forest,Bug,Break,Poison,Rare,Endless Level 2 Endless Level 19 Forever Level 51 Mr. Who's Den,Weedle,Lv. 7,Kakuna,Lv. 10,Beedrill,40,21/14/22/14,"Green (9), Pink (10)","[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 50, 21, 14, 22, 14, 0], [10, 55, 25, 18, 25, 17, 9500], [20, 67, 35, 23, 33, 23, 42500], [30, 87, 45, 32, 43, 33, 88700], [40, 99, 52, 38, 50, 40, 176700], [50, 119, 57, 42, 53, 43, 364600], [60, 138, 62, 45, 57, 46, 664600], [70, 148, 63, 45, 66, 46, 964600], [80, 158, 72, 45, 67, 46, 1264600], [90, 168, 73, 45, 77, 46, 1564600], [100, 178, 83, 45, 87, 46, 1864600]]",[-/-],Evolves From: Kakuna at L10---,Normal:   Count on me for speediness!---50% HP:   My health dropped to half...---25% HP:   I'm about done. My Poison Sting might fail...---Lvl Up:   Hah! Leveled up! My Poison Sting's gotten sharper!---
15,id_16,#016,Pidgey,Poppoポッポ,normal,flying,False,False,Tiny Bird Pokémon,1.8 kg,4.0 lbs,0.3 m,1'00,Keen Eye,016 --> Lv. 18 --> 017 --> Lv. 36 --> 018,*,Flyaway Forest,10.1 %,Howling Forest 9F-13F,R---,Pidgey is not in Pokémon Ranger,-,-,-,Normal,Endless Level 14 Endless Level 33 Forever Level 14 Mr. Who's Den,Pidgey,Lv. 18,Pidgeotto,Lv. 36,Pidgeot,12,4/4/5/5,"White (10), Sky (10)","[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 10, 4, 4, 5, 5, 0], [10, 28, 18, 9, 16, 10, 10500], [20, 48, 28, 18, 26, 18, 50500], [30, 68, 38, 28, 36, 28, 112000], [40, 80, 48, 38, 46, 38, 192000], [50, 90, 58, 48, 56, 47, 300000], [60, 100, 67, 57, 66, 47, 630000], [70, 110, 68, 57, 75, 47, 1230000], [80, 119, 77, 57, 76, 47, 1830000], [90, 119, 78, 57, 86, 47, 2430000], [100, 119, 88, 57, 96, 47, 3030000]]",[L 1/L 1],Recruit at:   L 1 in Howling Forest (Floors  9-13)---,"Normal:   I'm not a good fighter, but I'll give you my best!---50% HP:   My HP's been halved...---25% HP:   I'm about to crash...---Lvl Up:   Yay! I leveled up! Happy!---"
16,id_17,#017,Pidgeotto,Pigeonピジョン,normal,flying,False,False,Bird Pokémon,30.0 kg,66.1 lbs,1.1 m,3'07,Keen Eye,016 --> Lv. 18 --> 017 --> Lv. 36 --> 018,*,Flyaway Forest,-19 %,"Mt. Thunder 2F-5F, Mt. Blaze 1F-3F, Oddity Cave B5",R---,Pidgeotto is not in Pokémon Ranger,-,-,-,Normal,Secret Storage 11 Secret Storage 17 Endless Level 21 Mr. Who's Den,Pidgey,Lv. 18,Pidgeotto,Lv. 36,Pidgeot,45,17/9/20/11,"White (10), Sky (10)","[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 40, 17, 9, 20, 11, 0], [10, 45, 21, 12, 23, 14, 10500], [20, 50, 26, 16, 26, 17, 50500], [30, 55, 32, 20, 30, 21, 112000], [40, 65, 42, 30, 40, 31, 192000], [50, 75, 52, 40, 50, 40, 300000], [60, 90, 62, 49, 60, 40, 610000], [70, 100, 72, 49, 70, 40, 1010000], [80, 110, 82, 49, 80, 40, 1410000], [90, 120, 92, 49, 90, 40, 1810000], [100, 130, 102, 49, 100, 40, 2210000]]",[L90/L50],Evolves From: Pidgey at L18---Recruit at:   L11 in Mt. Thunder (Floors  2- 5)---,Normal:   I'll drop foes with my sharp claws!---50% HP:   My HP's been halved. This is a bit rough.---25% HP:   I'm nearly done... It hurts to fly...---Lvl Up:   Leveled up! My claws have grown sharper!---
17,id_18,#018,Pidgeot,Pigeotピジョット,normal,flying,False,False,Bird Pokémon,39.5 kg,87.1 lbs,1.5 m,4'11,Keen Eye,016 --> Lv. 18 --> 017 --> Lv. 36 --> 018,*,Flyaway Forest,-,Evolve Pidgeotto,R---,Pidgeot is not in Pokémon Ranger,-,-,-,Rare,Endless Level 51 Endless Level 72 Forever Level 1 Mr. Who's Den,Pidgey,Lv. 18,Pidgeotto,Lv. 36,Pidgeot,50,28/16/30/16,"White (10), Sky (10)","[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 52, 28, 16, 30, 16, 0], [10, 57, 32, 19, 33, 19, 10500], [20, 68, 39, 25, 39, 25, 50500], [30, 90, 52, 40, 54, 40, 112000], [40, 100, 62, 50, 64, 50, 192000], [50, 110, 72, 60, 74, 59, 300000], [60, 125, 82, 69, 84, 59, 600000], [70, 135, 92, 69, 94, 59, 900000], [80, 145, 102, 69, 104, 59, 1200000], [90, 155, 112, 69, 114, 59, 1500000], [100, 165, 122, 69, 124, 59, 1800000]]",[-/-],Evolves From: Pidgeotto at L36---,Normal:   Let my mach-2 speed set the pace!---50% HP:   My HP's been shaved to half.---25% HP:   I'm suffering... I can't hit my usual speeds...---Lvl Up:   That's it! I leveled! My momentum will knock foes down!---
18,id_19,#019,Rattata,Korattaコラッタ,normal,,False,False,Mouse Pokémon,3.5 kg,7.7 lbs,0.3 m,1'00,Run Away & Guts,019 --> Lv. 20 --> 020,*,Wild Plains,9.5 %,"Thunderwave Cave 1F-3F, Wish Cave 5F-7F",R-101,Underground Waterways,Normal,Tackle,None,Normal,Endless Level 18 Endless Level 39 Forever Level 5 Mr. Who's Den,Rattata,Lv. 20,Raticate,,,20,10/5/10/5,White (7),"[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 14, 10, 5, 10, 5, 0], [10, 19, 14, 8, 13, 8, 7380], [20, 24, 20, 12, 17, 12, 40380], [30, 34, 30, 22, 27, 22, 140380], [40, 44, 40, 32, 37, 31, 240380], [50, 54, 50, 42, 47, 32, 450380], [60, 64, 59, 51, 57, 41, 750380], [70, 74, 60, 51, 66, 41, 1320380], [80, 84, 69, 51, 67, 41, 1920380], [90, 94, 70, 51, 77, 41, 2520380], [100, 104, 80, 51, 87, 41, 3120380]]",[L 1/L 1],Recruit at:   L 3 in Thunderwave Cave (Floors  1- 3)---L 3 in Wish Cave (Floors  5- 7)---,"Normal:   I'll gnaw the best I can!---50% HP:   Um, my HP's already down to half.---25% HP:   I can't keep up... I can't gnaw on anything...---Lvl Up:   I leveled up! I'm happy!---"
19,id_20,#020,Raticate,Rattaラッタ,normal,,False,False,Mouse Pokémon,18.5 kg,40.8 lbs,0.7 m,2'04,Run Away & Guts,019 --> Lv. 20 --> 020,*,Wild Plains,-,Evolve Rattata,R-102,Underground Waterways,Normal,Cut x 2,None,Normal,Endless Level 16 Endless Level 42 Forever Level 1 Mr. Who's Den,Rattata,Lv. 20,Raticate,,,45,15/10/15/10,White (7),"[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 20, 15, 10, 15, 10, 0], [10, 45, 29, 23, 28, 18, 6000], [20, 77, 39, 28, 39, 28, 51813], [30, 97, 53, 44, 52, 44, 156813], [40, 107, 63, 54, 62, 53, 266813], [50, 117, 73, 64, 72, 54, 466813], [60, 127, 82, 73, 82, 63, 766813], [70, 137, 83, 73, 91, 63, 1066813], [80, 147, 92, 73, 92, 63, 1366813], [90, 157, 93, 73, 102, 63, 1666813], [100, 167, 103, 73, 112, 63, 1966813]]",[-/-],Evolves From: Rattata at L20---,Normal:   I'll gnaw and gnaw until the foe goes down!---50% HP:   I'm hurting... My health is cut in half...---25% HP:   I can't keep this going...---Lvl Up:   I leveled! I'll gnaw and gnaw some more!---
20,id_21,#021,Spearow,Onisuzumeオニスズメ,normal,flying,False,False,Tiny Bird Pokémon,2.0 kg,4.4 lbs,0.3 m,1'00,Keen Eye,021 --> Lv. 20 --> 022,*,Ravaged Field,11.9 %,"Mt. Steel 1F-4F, Pitfall Valley 4F-9F, Remains Island B9-B13",R-039,Kisara Plains (Plains Capture Challenge),Flying,Gust,Flying,Normal,Endless Level 49 Endless Level 80 Forever Level 8 Mr. Who's Den,Spearow,Lv. 20,Fearow,,,25,15/7/17/7,"White (10), Sky (10)","[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 23, 15, 7, 17, 7, 0], [10, 37, 22, 14, 24, 14, 6500], [20, 57, 32, 24, 34, 24, 43500], [30, 77, 42, 34, 44, 34, 110500], [40, 94, 52, 43, 54, 43, 256500], [50, 99, 58, 47, 58, 47, 406500], [60, 109, 67, 56, 68, 56, 566500], [70, 119, 68, 56, 77, 56, 836500], [80, 129, 77, 56, 78, 56, 1136500], [90, 139, 78, 56, 88, 56, 1436500], [100, 149, 88, 56, 98, 56, 1736500]]",[L 1/L 1],Recruit at:   L 4 in Mt. Steel (Floors  1- 4)---L34 in Pitfall Valley (Floors  4- 9)---,"Normal:   I might be small, but I'm quick!---50% HP:   My health is down to half...---25% HP:   I can't do this... I'm having trouble flying...---Lvl Up:   Oh, yeah! Leveled up!---"
21,id_22,#022,Fearow,Onidrillオニドリル,normal,flying,False,False,Beak Pokémon,38.0 kg,83.8 lbs,1.2 m,3'11,Keen Eye,021 --> Lv. 20 --> 022,*,Ravaged Field,-,Evolve Spearow,R-040,Kisara Plains (Plains Capture Challenge),Flying,None,Flying,Normal,Secret Storage 18 Endless Level 23 Forever Level 23 Mr. Who's Den,Spearow,Lv. 20,Fearow,,,50,28/17/31/18,"White (10), Sky (10)","[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 52, 28, 17, 31, 18, 0], [10, 57, 32, 20, 34, 21, 6500], [20, 66, 42, 29, 42, 29, 43500], [30, 95, 55, 40, 56, 40, 110500], [40, 105, 60, 47, 60, 47, 256500], [50, 110, 66, 51, 64, 51, 406500], [60, 120, 75, 60, 74, 60, 566500], [70, 130, 76, 60, 83, 60, 836500], [80, 140, 85, 60, 84, 60, 1136500], [90, 150, 86, 60, 94, 60, 1436500], [100, 160, 96, 60, 104, 60, 1736500]]",[-/-],Evolves From: Spearow at L20---,Normal:   I'm proud of these big wings.---50% HP:   My HP's been reduced to half.---25% HP:   No... These wings have taken too much damage.---Lvl Up:   I leveled up! I feel newfound power in my wings!---
22,id_23,#023,Ekans,Arboアーボ,poison,,False,False,Snake Pokémon,6.9 kg,15.2 lbs,2.0 m,6'07,Shed Skin & Intimidate,023 --> Lv. 22 --> 024,*,Wild Plains,12.4 %,Western Cave 3F-5F,R-151,Olive Jungle (jump out from bushes),Poison,None,Poison,Normal,Huge Storage 4 Endless Level 51 Pair Trozei Mr. Who's Den,Ekans,Lv. 22,Arbok,,,50,8/7/7/8,Pink (7),"[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 30, 8, 7, 7, 8, 0], [10, 48, 22, 16, 21, 17, 7000], [20, 68, 39, 28, 39, 29, 40000], [30, 88, 50, 38, 47, 39, 130000], [40, 94, 55, 42, 51, 44, 360000], [50, 99, 60, 46, 54, 47, 660000], [60, 104, 65, 49, 58, 50, 1260000], [70, 114, 66, 49, 67, 50, 1860000], [80, 124, 75, 49, 68, 50, 2460000], [90, 134, 76, 49, 78, 50, 3060000], [100, 144, 86, 49, 88, 50, 3660000]]",[L 1/L 1],Recruit at:   L33 in Western Cave (Floors  3- 5)---,Normal:   The poison in my fangs is wicked!---50% HP:   My HP's gone down to half.---25% HP:   Help... I'm running out of poison...---Lvl Up:   Yesss! I leveled up! I'll do my best!---
23,id_24,#024,Arbok,Arbokアーボック,poison,,False,False,Cobra Pokémon,65.0 kg,143.3 lbs,3.5 m,11'06,Shed Skin & Intimidate,023 --> Lv. 22 --> 024,*,Wild Plains,-,Evolve Ekans,R-152,Sekra Mountain Range,Poison,None,Poison,Rare,Secret Storage 18 Mr. Who's Den,Ekans,Lv. 22,Arbok,,,70,9/6/10/5,Pink (7),"[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 45, 9, 6, 10, 5, 0], [10, 63, 23, 15, 24, 14, 7000], [20, 82, 38, 25, 39, 24, 40000], [30, 104, 48, 32, 44, 34, 130000], [40, 122, 60, 43, 57, 46, 360000], [50, 127, 65, 47, 60, 49, 660000], [60, 132, 70, 50, 64, 52, 1260000], [70, 142, 71, 50, 73, 52, 1860000], [80, 152, 80, 50, 74, 52, 2460000], [90, 162, 81, 50, 84, 52, 3060000], [100, 172, 91, 50, 94, 52, 3660000]]",[-/-],Evolves From: Ekans at L22---,Normal:   Don't mistake this pattern as my real face!---50% HP:   This isn't good. My HP's down to half.---25% HP:   I'm in pain... I'm ready to fall...---Lvl Up:   Leveled up! Watch me intimidate foes!---
24,id_25,#025,Pikachu,Pikachuピカチュウ,electric,,False,False,Mouse Pokémon,6.0 kg,13.0 lbs,0.4 m,1'04,Static,172 --> IQ(6) --> 025 --> Thunder Stone --> 026,*,Energetic Forest,-19 %,"Starter / Partner Pokémon, Lightning Field 6F-10F",R-023,Everywhere,Electric,Charge x 2,Electric,Normal,Secret Storage 4 Secret Storage 20 Endless Level 1 Mr. Who's Den,Pichu,IQ(6),Pikachu,Thunder Stone,Raichu,18,1/1/1/1,Yellow (7),"[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 13, 1, 1, 1, 1, 0], [10, 40, 19, 16, 19, 16, 650], [20, 70, 36, 33, 36, 32, 41815], [30, 91, 52, 46, 53, 45, 126815], [40, 105, 69, 58, 69, 58, 386815], [50, 115, 85, 58, 85, 65, 686815], [60, 125, 95, 67, 95, 65, 1066815], [70, 135, 98, 67, 105, 65, 1666815], [80, 145, 105, 67, 108, 65, 2266815], [90, 155, 108, 67, 115, 65, 2866815], [100, 165, 115, 67, 125, 65, 3466815]]",[L90/L50],Evolves From: Pichu at 6 Stars IQ---Recruit at:   L30 in Lightning Field (Floors  6-10)---Pikachu is one of the 16 possible Starter Pokemon and one of the 10---possible starting Partners.---,"Normal:   You can depend on my electric attacks!---50% HP:   My HP's been halved...---25% HP:   I'm beat... My electric shocks are out of power...---Lvl Up:   OK! My level went up! Leave it to me!---Partner Quotes---Normal:   Let's keep at it, &lt;name&gt;!---50% HP:   This is starting to hurt...---25% HP:   I can't keep going like this... &lt;name&gt;, help...---Lvl Up:   Yes! I leveled up!---"
25,id_26,#026,Raichu,Raichuライチュウ,electric,,False,False,Mouse Pokémon,30.0 kg,66.0 lbs,0.7 m,2'07,Static,172 --> IQ(6) --> 025 --> Thunder Stone --> 026,*,Energetic Forest,-,Evolve Pikachu,R-024,Everywhere,Electric,Charge x 3,Electric,Rare,Secret Storage 8 Mr. Who's Den,Pichu,IQ(6),Pikachu,Thunder Stone,Raichu,90,15/15/15/15,Yellow (7),"[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 35, 15, 15, 15, 15, 0], [10, 71, 33, 30, 33, 30, 9550], [20, 110, 50, 47, 50, 46, 174550], [30, 135, 66, 60, 67, 59, 374550], [40, 145, 83, 72, 83, 72, 634550], [50, 155, 99, 72, 99, 79, 934550], [60, 165, 109, 81, 109, 79, 1234550], [70, 175, 112, 81, 119, 79, 1534550], [80, 185, 119, 81, 122, 79, 1834550], [90, 195, 122, 81, 129, 79, 2134550], [100, 205, 129, 81, 139, 79, 2434550]]",[-/-],Evolves From: Pikachu using Thunderstone---,"Normal:   I'll send foes flying with my Thunderbolt!---50% HP:   Urf... My health is down to half.---25% HP:   I'm staggering... If I don't recharge somewhere, I'll drop...---Lvl Up:   Leveled up! Electric power is overflowing!---"
26,id_27,#027,Sandshrew,Sandサンド,ground,,False,False,Mouse Pokémon,12.0 kg,26.0 lbs,6.0 m,2'00,Sand Veil,027 --> Lv. 22 --> 028,*,Furnace Desert,10.4 %,"Magma Cavern 1F-6F, Buried Relic 36F-59F, Desert Region 1F-6F, Joyous Tower 68F-73F",R---,Sandshrew is not in Pokémon Ranger,-,-,-,Normal,Secret Storage 2 Huge Storage 3 Endless Level 9 Mr. Who's Den,Sandshrew,Lv. 22,Sandslash,,,50,22/5/18/4,Brown (7),"[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 31, 22, 5, 18, 4, 0], [10, 49, 28, 14, 24, 13, 5890], [20, 69, 35, 21, 34, 23, 41930], [30, 100, 52, 39, 53, 39, 127130], [40, 111, 65, 52, 60, 46, 382130], [50, 121, 76, 63, 67, 53, 682130], [60, 126, 81, 68, 74, 58, 982130], [70, 136, 82, 68, 83, 58, 1312130], [80, 146, 91, 68, 84, 58, 1912130], [90, 155, 92, 68, 94, 58, 2512130], [100, 155, 102, 68, 104, 58, 3112130]]",[L 1/L 1],Recruit at:   L20 in Magma Cavern (Floors  1- 6)---L30 in Buried Relic (Floors 36-59)---L30 in Desert Region (Floors  1- 6)---L20 in Joyous Tower (Floors 68-73)---,Normal:   Defense Curl makes me better protected!---50% HP:   I have only half my HP left...---25% HP:   I'm close to fainting... Can I just curl up somewhere?---Lvl Up:   Yeah! I leveled!---
27,id_28,#028,Sandslash,Sandpanサンドパン,ground,,False,False,Mouse Pokémon,29.0 kg,65.0 lbs,1.0 m,3'03,Sand Veil,027 --> Lv. 22 --> 028,*,Furnace Desert,-,Evolve Sandshrew,R---,Sandslash is not in Pokémon Ranger,-,-,-,Rare,Endless Level 3 Endless Level 20 Forever Level 52 Mr. Who's Den,Sandshrew,Lv. 22,Sandslash,,,60,22/5/18/4,Brown (7),"[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 56, 22, 5, 18, 4, 0], [10, 69, 28, 14, 24, 13, 5890], [20, 84, 35, 21, 34, 23, 41930], [30, 102, 50, 36, 50, 36, 119130], [40, 115, 64, 48, 62, 44, 299130], [50, 125, 78, 61, 69, 51, 599130], [60, 130, 90, 73, 76, 57, 899130], [70, 140, 91, 73, 85, 57, 1199130], [80, 150, 100, 73, 86, 57, 1499130], [90, 160, 101, 73, 96, 57, 1799130], [100, 170, 111, 73, 106, 57, 2099130]]",[-/-],Evolves From: Sandshrew at L22---,"Normal:   Let me take them on with the spikes on my back and my big claws!---50% HP:   Uh-oh, not good. My health is down to half.---25% HP:   I'm beat... I don't have the energy to shake my spikes...---Lvl Up:   There! I leveled! My claws are even sharper!---"
28,id_29,#029,Nidoran♀,Nidoran?ニドラン♀,poison,,False,False,Poison Pin Pokémon,7.0 kg,15.4 lbs,0.4 m,1'04,Poison Point,029 --> Lv. 16 --> 030 --> Moon Stone --> 031,*,Safari,13.3 %,Thunderwave Cave 1F-3F,R---,Nidoran (F) is not in Pokémon Ranger,-,-,-,Normal,Endless Level 28 Pair Trozei Forever Level 28 Mr. Who's Den,Nidoran♀,Lv. 16,Nidorina,Moon Stone,Nidoqueen,20,11/5/10/5,Pink (7),"[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 12, 11, 5, 10, 5, 0], [10, 23, 21, 14, 21, 14, 7300], [20, 36, 34, 26, 37, 27, 17300], [30, 41, 39, 29, 40, 31, 80000], [40, 46, 44, 32, 44, 34, 320000], [50, 51, 49, 36, 47, 37, 860000], [60, 56, 54, 39, 51, 40, 1460000], [70, 66, 55, 39, 60, 40, 2060000], [80, 76, 64, 39, 61, 40, 2660000], [90, 86, 65, 39, 71, 40, 3260000], [100, 96, 75, 39, 81, 40, 3860000]]",[L 1/L 1],Recruit at:   L 4 in Thunderwave Cave (Floors  1- 3)---,Normal:   I'm small but I'm tough!---50% HP:   I only have half my HP...---25% HP:   I'm close to fainting...---Lvl Up:   I leveled up! I'm so happy!---
29,id_30,#030,Nidorina,Nidorinaニドリーナ,poison,,False,False,Poison Pin Pokémon,20.0 kg,44.1 lbs,0.8 m,2'07,Poison Point,029 --> Lv. 16 --> 030 --> Moon Stone --> 031,*,Safari,-19 %,"Lapis Cave 4F-8F, Wish Cave 47F-50F",R---,Nidorina is not in Pokémon Ranger,-,-,-,Rare,Endless Level 58 Endless Level 64 Forever Level 8 Mr. Who's Den,Nidoran♀,Lv. 16,Nidorina,Moon Stone,Nidoqueen,35,19/5/15/5,Pink (7),"[['Lvl', 'HP', 'Att', 'Def', 'SpA', 'SpD', 'Exp Req'], [1, 40, 19, 5, 15, 5, 0], [10, 51, 29, 14, 26, 14, 8060], [20, 64, 42, 26, 42, 27, 42460], [30, 69, 47, 29, 45, 31, 124000], [40, 74, 52, 32, 49, 34, 414000], [50, 79, 57, 36, 52, 37, 734000], [60, 84, 62, 39, 56, 40, 1134000], [70, 94, 63, 39, 65, 40, 1534000], [80, 104, 72, 39, 66, 40, 1934000], [90, 114, 73, 39, 76, 40, 2334000], [100, 124, 83, 39, 86, 40, 2734000]]",[L90/L50],Evolves From: Nidoran-F at L16---Recruit at:   L15 in Lapis Cave (Floors  4- 8)---L15 in Wish Cave (Floors 47-50)---,Normal:   I'll bite with my pointed fangs!---50% HP:   Half my HP's gone now...---25% HP:   I'm sorry... I don't have the energy to even bite...---Lvl Up:   I leveled up! My fangs and claws are in top form!---
